7.3. НАСЕЛЕНИЕ ПО ТИПАМ ЗАНИМАЕМЫХ ЖИЛЫХ ПОМЕЩЕНИЙ							
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ (в процентах ко всему населению)							
							
	Население, проживающее						
	в индивидуальных домах	в отдельных квартирах	в коммунальных квартирах	в общежитиях	в институциональных учреждениях	в гостиницах	в других жилых помещениях
Российская Федерация	25.9080084954	66.3583455634	1.56436394507	3.2	1.5637701451	0.0330874709853	0.772531000922
Городские населенные пункты	13.5923182025	77.0299131396	1.9935318599	4.18858670813	1.61029438495	0.1	0.917278702735
Сельские населенные пункты	59.8	37.0389663481	0.385255369694	0.679862568958	1.43594807764	0.0141515953381	0.374846899719
Центральный федеральный округ	18.8646715552	72.1025542431	1.91165935552	2.96455447566	1.24375237677	0.0703330056109	2.12264784622
Городские населенные пункты	9.33088268878	80.1702882707	2.26406467789	3.5160694461	1.18872550271	0.0835479935984	2.63141438148
Сельские населенные пункты	56.7903607097	40.0088738398	0.509780742536	0.770611896709	1.46265088082	0.0177633993802	0.098759784607
Белгородская область	43.0875484579	51.0002513859	0.583479975126	3.97838080999	0.911406305818	0.00879850756142	0.0305632367923
Городские населенные пункты	22.6	69.4	0.739054205425	5.70595707723	1.23439503888	0.0116682088995	0.0279022386727
Сельские населенные пункты	81.5679915443	16.6330821465	0.291995224661	0.8	0.306252803991	0.003421819039	0.0355488977941
Брянская область	45.2538578518	49.0408219061	0.526853578217	3.79240301072	1.01200849057	0.00282825733661	0.1
Городские населенные пункты	32.3	60.3327178174	0.709362697189	5.08447267385	1.27647124919	0.00286204315961	0.0157942381771
Сельские населенные пункты	73.4263325979	24.5835810992	0.13155508209	0.993895201339	0.5	0.00275508025319	0.104233869579
Владимирская область	18.2400803155	75.2294306393	1.49679459839	2.86419202226	1.79030046129	0.00511814381984	0.0140420868903
Городские населенные пункты	11.8103743003	80.9401374947	1.73668406289	3.36997936344	1.8	0.00551955942382	0.00675528168289
Сельские населенные пункты	43.4066908505	52.8770656993	0.557839580814	0.884482063684	1.9	0.00354695687223	0.0425634824667
Воронежская область	43.7	50.6395443423	1.29401215653	2.80594904244	1.13178771004	0.00638976829943	0.0589792429218
Городские населенные пункты	22.1026784228	69.7195744799	1.89129086241	4.32613420718	1.35684288412	0.005503468884	0.0718848157935
Сельские населенные пункты	78.6018584262	19.6783035135	0.32480562379	0.4	0.766589783507	0.00782796988767	0.0380373184683
Ивановская область	25.5583547921	67.9545670274	1.6939396288	1.97617581721	2.11855661574	0.00287374088785	0.011756212723
Городские населенные пункты	20.7059475438	72.2108740699	2.00221438211	2.26041849926	2.0	0.00242296805159	0.0049512825402
Сельские населенные пункты	48.6954992968	47.65973478	0.224030540486	0.620855937312	2.42415109504	0.00502310628893	0.1
Калужская область	18.2587858965	74.434090056	0.934583028126	4.70104383372	1.3	0.00614415139189	0.028896712015
Городские населенные пункты	10.1676628423	81.1	1.11779504568	5.91367846041	1.28239174528	0.00705597698982	0.0175757972292
Сельские населенные пункты	42.3161428135	54.767699115	0.389838266707	1.09551418981	1.14510222765	0.00343301800427	0.0625572169667
Костромская область	21.6843754285	72.2247336219	0.862971243794	3.20142376001	1.79626167971	0.0105886042183	0.0126248742603
Городские населенные пункты	14.2	78.5119269568	1.16961775287	4.23787400861	1.69567364379	0.0157212105332	0.00987614507856
Сельские населенные пункты	37.2	59.2542079702	0.230357261659	1.06321934668	2.00377553057	-	0.0182955225867
Курская область	44.564246683	50.1164691509	0.72925800609	3.41092275792	0.861879812904	0.0138451336784	0.0285808899911
Городские населенные пункты	21.4047958968	71.0	1.04655774112	5.29743020305	1.00848667513	0.0181101945854	0.0181101945854
Сельские населенные пункты	81.1694674799	17.1924590116	0.227742362796	0.429158544204	0.630156849717	0.00710389021564	0.1
Липецкая область	34.2023355602	61.1856293248	0.743305103671	2.33028622191	0.886692119235	0.0061804748088	0.2
Городские населенные пункты	17.598845103	76.124607844	1.1	3.31930311302	1.12053724248	0.00410265351937	0.193722170868
Сельские населенные пункты	64.0753743806	34.3073842719	0.205067402357	0.5	0.465957427177	0.00991889572703	0.0585906863876
Московская область	9.05654692925	83.8328041631	2.35636631534	1.99361248662	1.8098861108	0.0648783764632	0.136344310481
Городские населенные пункты	5.43687056233	87.3566980799	2.58946593468	2.10773141605	1.57501123171	0.0632938645344	0.0955885967396
Сельские населенные пункты	22.9236556974	70.3326413646	1.46335339167	1.55641881338	2.70970011766	0.07094869796	0.292480897866
Орловская область	38.7	55.3382574146	0.705715235591	3.30550460209	1.6306660064	0.0352218277687	0.0512634522971
Городские населенные пункты	18.7509835712	73.4944499138	0.974604650141	4.79323961806	1.63904127888	0.0	0.0168350784478
Сельские населенные пункты	73.3029727456	23.7179078602	0.3	0.714504244958	1.61607985111	0.00892333579787	0.111223006909
Рязанская область	27.8	66.4134179215	0.895016735754	2.89223151534	1.8	0.0307025759217	0.028666596086
Городские населенные пункты	13.5427450424	79.1153182538	1.21085348271	3.95069606939	1.8134439481	0.1	0.0209175352762
Сельские населенные пункты	59.232179813	38.2571451026	0.194902155974	0.6	1.58331805203	0.00392947895109	0.0458439210961
Смоленская область	27.2637279506	63.7824488793	1.07767532351	5.69640635153	1.72984467984	0.0162923243144	0.0579282642291
Городские населенные пункты	15.227158724	73.5010402112	1.38892064137	7.86405038199	1.49623654685	0.0215169735301	0.0648198827594
Сельские населенные пункты	56.5157284092	40.1637388676	0.321268077457	0.428466377972	2.29757333115	0.00359506495629	0.1
