6. ПРОДОЛЖИТЕЛЬНОСТЬ ПРОЖИВАНИЯ НАСЕЛЕНИЯ В МЕСТЕ ПОСТОЯННОГО ЖИТЕЛЬСТВА 					
6.1. ПРОДОЛЖИТЕЛЬНОСТЬ ПРОЖИВАНИЯ НАСЕЛЕНИЯ В МЕСТЕ ПОСТОЯННОГО ЖИТЕЛЬСТВА					
ПО СУБЪЕКТАМ РОССИЙСКОЙ ФЕДЕРАЦИИ					
					
	Население частных домохозяйств, проживающее в месте постоянного жительства непрерывно				
	с рождения	не с рождения	в том числе с:		
			1992-2002 года	1989-1991 года	1988 года и ранее
Сельское население	171916.0	72777.0	17393.0	4316.0	51048.0
Республика Северная Осетия - Алания	436997.0	249624.0	79981.0	47209.0	122216.0
Городское население	276110.0	167640.0	50435.0	27843.0	89155.0
Сельское население	160887.0	81984.0	29546.0	19366.0	33061.0
Краснодарский край	2567491.0	2463349.0	787806.0	214839.0	1428449.0
Городское население	1280754.0	1393038.0	405244.0	102326.0	858802.0
Сельское население	1286737.0	1070311.0	382562.0	112513.0	569647.0
Ставропольский край	1342916.0	1346675.0	480353.0	122091.0	743912.0
Городское население	691006.0	806804.0	270984.0	59955.0	475690.0
Сельское население	651910.0	539871.0	209369.0	62136.0	268222.0
Астраханская область	635250.0	349025.0	111090.0	23803.0	203311.0
Городское население	407182.0	254631.0	78724.0	16042.0	151976.0
Сельское население	228068.0	94394.0	32366.0	7761.0	51335.0
Волгоградская область	1409101.0	1234023.0	361277.0	82389.0	787916.0
Городское население	1050407.0	929491.0	246357.0	51698.0	629603.0
Сельское население	358694.0	304532.0	114920.0	30691.0	158313.0
Ростовская область	2410006.0	1922652.0	569148.0	137344.0	1169957.0
Городское население	1600960.0	1323123.0	355249.0	73191.0	859798.0
Сельское население	809046.0	599529.0	213899.0	64153.0	310159.0
Приволжский федеральный округ	18206070.0	12421244.0	3550368.0	784002.0	7972538.0
Городское население	12309272.0	9331977.0	2348936.0	495934.0	6396194.0
Сельское население	5896798.0	3089267.0	1201432.0	288068.0	1576344.0
Республика Башкортостан	2517121.0	1546699.0	506178.0	108061.0	929810.0
Городское население	1472906.0	1117297.0	316961.0	65870.0	732215.0
Сельское население	1044215.0	429402.0	189217.0	42191.0	197595.0
Республика Марий Эл	412888.0	302755.0	81261.0	20386.0	200754.0
Городское население	228134.0	224637.0	57354.0	13234.0	153755.0
Сельское население	184754.0	78118.0	23907.0	7152.0	46999.0
Республика Мордовия	571203.0	292260.0	70907.0	18353.0	202618.0
Городское население	308569.0	214038.0	43154.0	10832.0	159720.0
Сельское население	262634.0	78222.0	27753.0	7521.0	42898.0
Республика Татарстан	2286122.0	1460003.0	404274.0	87381.0	965776.0
Городское население	1559895.0	1201956.0	290199.0	62071.0	847488.0
Сельское население	726227.0	258047.0	114075.0	25310.0	118288.0
Удмуртская Республика	904825.0	641664.0	167264.0	37393.0	436639.0
Городское население	625965.0	456114.0	104455.0	21125.0	330248.0
Сельское население	278860.0	185550.0	62809.0	16268.0	106391.0
Чувашская Республика	781526.0	512002.0	132109.0	36306.0	343289.0
Городское население	389975.0	388428.0	88030.0	23503.0	276663.0
Сельское население	391551.0	123574.0	44079.0	12803.0	66626.0
Кировская область	823309.0	649902.0	181994.0	43772.0	423533.0
Городское население	582896.0	472114.0	126610.0	26666.0	318385.0
Сельское население	240413.0	177788.0	55384.0	17106.0	105148.0
Нижегородская область	2256558.0	1208650.0	319471.0	67046.0	821554.0
Городское население	1746506.0	973031.0	229972.0	47131.0	695486.0
Сельское население	510052.0	235619.0	89499.0	19915.0	126068.0
Оренбургская область	1216774.0	924665.0	321058.0	62187.0	533797.0
Городское население	687723.0	546930.0	159906.0	27818.0	355025.0
Сельское население	529051.0	377735.0	161152.0	34369.0	178772.0
Пензенская область	905821.0	528732.0	147668.0	38118.0	331970.0
Городское население	556527.0	373793.0	91867.0	21516.0	252951.0
Сельское население	349294.0	154939.0	55801.0	16602.0	79019.0
Пермская область	1657920.0	1084112.0	284846.0	61330.0	725550.0
Городское население	1235224.0	825670.0	195350.0	39723.0	580545.0
Сельское население	422696.0	258442.0	89496.0	21607.0	145005.0
Коми-Пермяцкий автономный округ	91967.0	42855.0	14278.0	3066.0	25324.0
Городское население	18976.0	16037.0	5432.0	883.0	9662.0
Сельское население	72991.0	26818.0	8846.0	2183.0	15662.0
Самарская область	1680236.0	1489283.0	397386.0	80925.0	983875.0
Городское население	1327321.0	1221643.0	294947.0	58960.0	843462.0
Сельское население	352915.0	267640.0	102439.0	21965.0	140413.0
Саратовская область	1447000.0	1163403.0	361917.0	74536.0	694635.0
Городское население	1067880.0	842617.0	232090.0	44479.0	539857.0
Сельское население	379120.0	320786.0	129827.0	30057.0	154778.0
Ульяновская область	744767.0	617114.0	174035.0	48208.0	378738.0
Городское население	519751.0	473709.0	118041.0	33006.0	310394.0
Сельское население	225016.0	143405.0	55994.0	15202.0	68344.0
Уральский федеральный округ	6103207.0	5974471.0	1790489.0	366120.0	3730367.0
Городское население	4819213.0	4931920.0	1401778.0	284467.0	3174189.0
Сельское население	1283994.0	1042551.0	388711.0	81653.0	556178.0
Курганская область	572877.0	432016.0	134638.0	28127.0	261268.0
Городское население	319173.0	247392.0	62685.0	12880.0	167139.0
Сельское население	253704.0	184624.0	71953.0	15247.0	94129.0
Свердловская область	2432447.0	1936636.0	493307.0	104752.0	1315657.0
Городское население	2140152.0	1700905.0	411117.0	86487.0	1182627.0
Сельское население	292295.0	235731.0	82190.0	18265.0	133030.0
Тюменская область	1078681.0	2091552.0	743589.0	155176.0	1155325.0
Городское население	705172.0	1756558.0	611511.0	129288.0	984820.0
Сельское население	373509.0	334994.0	132078.0	25888.0	170505.0
Ханты-Мансийский автономный округ - Югра	281869.0	1104076.0	393475.0	84565.0	605983.0
Городское население	244325.0	1031795.0	362140.0	79003.0	571683.0
Сельское население	37544.0	72281.0	31335.0	5562.0	34300.0
Ямало-Ненецкий автономный округ	127914.0	366943.0	140135.0	32929.0	188602.0
Городское население	88140.0	323657.0	120773.0	28464.0	170240.0
Сельское население	39774.0	43286.0	19362.0	4465.0	18362.0
Челябинская область	2019202.0	1514267.0	418955.0	78065.0	998117.0
Городское население	1654716.0	1227065.0	316465.0	55812.0	839603.0
Сельское население	364486.0	287202.0	102490.0	22253.0	158514.0
Сибирский федеральный округ	10464559.0	9167629.0	2982153.0	577796.0	5571788.0
Городское население	7271805.0	6658768.0	1978090.0	366473.0	4287308.0
Сельское население	3192754.0	2508861.0	1004063.0	211323.0	1284480.0
Республика Алтай	105030.0	94536.0	41992.0	7251.0	45058.0
Городское население	18793.0	33637.0	15893.0	2171.0	15541.0
Сельское население	86237.0	60899.0	26099.0	5080.0	29517.0
Республика Бурятия	541259.0	415533.0	154081.0	28469.0	228685.0
Городское население	284110.0	281462.0	101061.0	17963.0	159629.0
Сельское население	257149.0	134071.0	53020.0	10506.0	69056.0
Республика Тыва	183700.0	115726.0	60259.0	9841.0	45510.0
Городское население	72547.0	79950.0	42188.0	6588.0	31100.0
Сельское население	111153.0	35776.0	18071.0	3253.0	14410.0
Республика Хакасия	220254.0	313297.0	97880.0	23379.0	190564.0
Городское население	144883.0	232836.0	69107.0	15862.0	146936.0
Сельское население	75371.0	80461.0	28773.0	7517.0	43628.0
Алтайский край	1342416.0	1227061.0	473552.0	82541.0	669248.0
Городское население	690415.0	667699.0	219545.0	35049.0	412316.0
Сельское население	652001.0	559362.0	254007.0	47492.0	256932.0
Красноярский край	1355663.0	1531456.0	483547.0	94527.0	948833.0
Городское население	1000692.0	1189018.0	355526.0	64702.0	765520.0
Сельское население	354971.0	342438.0	128021.0	29825.0	183313.0
Таймырский (Долгано-Ненецкий) автономный округ	17428.0	20710.0	7230.0	1212.0	12074.0
Городское население	8703.0	16092.0	5517.0	936.0	9504.0
Сельское население	8725.0	4618.0	1713.0	276.0	2570.0
Эвенкийский автономный округ	7540.0	9904.0	2755.0	677.0	6414.0
Городское население	2164.0	3575.0	1121.0	195.0	2207.0
Сельское население	5376.0	6329.0	1634.0	482.0	4207.0
Иркутская область	1326009.0	1190722.0	334957.0	73252.0	767361.0
Городское население	1027691.0	968934.0	257977.0	54558.0	643516.0
Сельское население	298318.0	221788.0	76980.0	18694.0	123845.0
Усть-Ордынский Бурятский автономный округ - сельское население	84857.0	49426.0	18687.0	4261.0	25840.0
Кемеровская область	1628605.0	1212399.0	318934.0	69616.0	823134.0
Городское население	1429991.0	1032517.0	252274.0	52468.0	727188.0
Сельское население	198614.0	179882.0	66660.0	17148.0	95946.0
Новосибирская область	1456269.0	1184717.0	371124.0	70606.0	742586.0
Городское население	1079527.0	897264.0	262144.0	46692.0	588095.0
Сельское население	376742.0	287453.0	108980.0	23914.0	154491.0
Омская область	1136253.0	908506.0	319007.0	56038.0	533065.0
Городское население	789835.0	607258.0	175898.0	32428.0	398725.0
Сельское население	346418.0	301248.0	143109.0	23610.0	134340.0
Томская область	502031.0	527647.0	166458.0	30330.0	330648.0
Городское население	336725.0	358987.0	116320.0	17272.0	225274.0
Сельское население	165306.0	168660.0	50138.0	13058.0	105374.0
Читинская область	667070.0	446029.0	160362.0	31946.0	247096.0
Городское население	396596.0	309206.0	110157.0	20720.0	173468.0
Сельское население	270474.0	136823.0	50205.0	11226.0	73628.0
Агинский Бурятский автономный округ	40703.0	30884.0	13099.0	2189.0	15324.0
Городское население	11398.0	13994.0	6840.0	948.0	6083.0
Сельское население	29305.0	16890.0	6259.0	1241.0	9241.0
Дальневосточный федеральный округ	3145946.0	3282734.0	940918.0	226399.0	2102144.0
Городское население	2352039.0	2531490.0	697192.0	163112.0	1661551.0
Сельское население	793907.0	751244.0	243726.0	63287.0	440593.0
Республика Саха (Якутия)	489909.0	442069.0	162907.0	30609.0	247106.0
Городское население	247381.0	349566.0	123641.0	22378.0	202352.0
Сельское население	242528.0	92503.0	39266.0	8231.0	44754.0
Приморский край	996285.0	982490.0	255385.0	69447.0	653115.0
Городское население	795033.0	757140.0	182201.0	50760.0	520741.0
Сельское население	201252.0	225350.0	73184.0	18687.0	132374.0
Хабаровский край 	664004.0	710765.0	190356.0	46542.0	471703.0
Городское население	558017.0	558186.0	140982.0	33097.0	382691.0
Сельское население	105987.0	152579.0	49374.0	13445.0	89012.0
Амурская область	418539.0	455956.0	148680.0	34863.0	270498.0
Городское население	278105.0	297545.0	100378.0	20755.0	175122.0
Сельское население	140434.0	158411.0	48302.0	14108.0	95376.0
Камчатская область	146133.0	183908.0	44874.0	13140.0	124634.0
Городское население	116844.0	146321.0	34862.0	10527.0	100234.0
Сельское население	29289.0	37587.0	10012.0	2613.0	24400.0
Корякский автономный округ	10347.0	14279.0	3952.0	1029.0	8735.0
Городское население	2182.0	4024.0	1316.0	288.0	2372.0
Сельское население	8165.0	10255.0	2636.0	741.0	6363.0
Магаданская область	65123.0	110595.0	29085.0	6711.0	74685.0
Городское население	59520.0	102300.0	27204.0	6291.0	68696.0
Сельское население	5603.0	8295.0	1881.0	420.0	5989.0
Сахалинская область	261830.0	267464.0	68946.0	16036.0	181343.0
Городское население	231645.0	228736.0	58272.0	13497.0	155951.0
Сельское население	30185.0	38728.0	10674.0	2539.0	25392.0
Еврейская автономная область	82226.0	100293.0	31563.0	7078.0	61106.0
Городское население	56210.0	67629.0	21899.0	4225.0	41145.0
Сельское население	26016.0	32664.0	9664.0	2853.0	19961.0
Чукотский автономный округ	21897.0	29194.0	9122.0	1973.0	17954.0
Городское население	9284.0	24067.0	7753.0	1582.0	14619.0
Сельское население	12613.0	5127.0	1369.0	391.0	3335.0
